,ds,y,unique_id
874,2022-05-25,110580.0,IBOVESPA
875,2022-05-26,111890.0,IBOVESPA
876,2022-05-27,111942.0,IBOVESPA
877,2022-05-28,111942.0,IBOVESPA
878,2022-05-29,111942.0,IBOVESPA
879,2022-05-30,111032.0,IBOVESPA
880,2022-05-31,111351.0,IBOVESPA
881,2022-06-01,111360.0,IBOVESPA
882,2022-06-02,112393.0,IBOVESPA
883,2022-06-03,111102.0,IBOVESPA
884,2022-06-04,111102.0,IBOVESPA
885,2022-06-05,111102.0,IBOVESPA
886,2022-06-06,110186.0,IBOVESPA
887,2022-06-07,110070.0,IBOVESPA
888,2022-06-08,108368.0,IBOVESPA
889,2022-06-09,107094.0,IBOVESPA
890,2022-06-10,105481.0,IBOVESPA
891,2022-06-11,105481.0,IBOVESPA
892,2022-06-12,105481.0,IBOVESPA
893,2022-06-13,102598.0,IBOVESPA
894,2022-06-14,102063.0,IBOVESPA
895,2022-06-15,102807.0,IBOVESPA
896,2022-06-16,102807.0,IBOVESPA
897,2022-06-17,99825.0,IBOVESPA
898,2022-06-18,99825.0,IBOVESPA
899,2022-06-19,99825.0,IBOVESPA
900,2022-06-20,99853.0,IBOVESPA
901,2022-06-21,99685.0,IBOVESPA
902,2022-06-22,99522.0,IBOVESPA
903,2022-06-23,98080.0,IBOVESPA
904,2022-06-24,98672.0,IBOVESPA
905,2022-06-25,98672.0,IBOVESPA
906,2022-06-26,98672.0,IBOVESPA
907,2022-06-27,100764.0,IBOVESPA
908,2022-06-28,100591.0,IBOVESPA
909,2022-06-29,99622.0,IBOVESPA
910,2022-06-30,98542.0,IBOVESPA
911,2022-07-01,98954.0,IBOVESPA
912,2022-07-02,98954.0,IBOVESPA
913,2022-07-03,98954.0,IBOVESPA
914,2022-07-04,98609.0,IBOVESPA
915,2022-07-05,98295.0,IBOVESPA
916,2022-07-06,98719.0,IBOVESPA
917,2022-07-07,100730.0,IBOVESPA
918,2022-07-08,100289.0,IBOVESPA
919,2022-07-09,100289.0,IBOVESPA
920,2022-07-10,100289.0,IBOVESPA
921,2022-07-11,98212.0,IBOVESPA
922,2022-07-12,98271.0,IBOVESPA
923,2022-07-13,97881.0,IBOVESPA
924,2022-07-14,96121.0,IBOVESPA
925,2022-07-15,96551.0,IBOVESPA
926,2022-07-16,96551.0,IBOVESPA
927,2022-07-17,96551.0,IBOVESPA
928,2022-07-18,96916.0,IBOVESPA
929,2022-07-19,98245.0,IBOVESPA
930,2022-07-20,98287.0,IBOVESPA
931,2022-07-21,99033.0,IBOVESPA
932,2022-07-22,98925.0,IBOVESPA
933,2022-07-23,98925.0,IBOVESPA
934,2022-07-24,98925.0,IBOVESPA
935,2022-07-25,100270.0,IBOVESPA
936,2022-07-26,99772.0,IBOVESPA
937,2022-07-27,101438.0,IBOVESPA
938,2022-07-28,102597.0,IBOVESPA
939,2022-07-29,103165.0,IBOVESPA
940,2022-07-30,103165.0,IBOVESPA
941,2022-07-31,103165.0,IBOVESPA
942,2022-08-01,102225.0,IBOVESPA
943,2022-08-02,103362.0,IBOVESPA
944,2022-08-03,103775.0,IBOVESPA
945,2022-08-04,105892.0,IBOVESPA
946,2022-08-05,106472.0,IBOVESPA
947,2022-08-06,106472.0,IBOVESPA
948,2022-08-07,106472.0,IBOVESPA
949,2022-08-08,108402.0,IBOVESPA
950,2022-08-09,108651.0,IBOVESPA
951,2022-08-10,110236.0,IBOVESPA
952,2022-08-11,109718.0,IBOVESPA
953,2022-08-12,112764.0,IBOVESPA
954,2022-08-13,112764.0,IBOVESPA
955,2022-08-14,112764.0,IBOVESPA
956,2022-08-15,113032.0,IBOVESPA
957,2022-08-16,113512.0,IBOVESPA
958,2022-08-17,113708.0,IBOVESPA
959,2022-08-18,113813.0,IBOVESPA
960,2022-08-19,111496.0,IBOVESPA
961,2022-08-20,111496.0,IBOVESPA
962,2022-08-21,111496.0,IBOVESPA
963,2022-08-22,110501.0,IBOVESPA
964,2022-08-23,112857.0,IBOVESPA
965,2022-08-24,112898.0,IBOVESPA
966,2022-08-25,113532.0,IBOVESPA
967,2022-08-26,112299.0,IBOVESPA
968,2022-08-27,112299.0,IBOVESPA
969,2022-08-28,112299.0,IBOVESPA
970,2022-08-29,112323.0,IBOVESPA
971,2022-08-30,110431.0,IBOVESPA
972,2022-08-31,109523.0,IBOVESPA
973,2022-09-01,110405.0,IBOVESPA
974,2022-09-02,110864.0,IBOVESPA
975,2022-09-03,110864.0,IBOVESPA
976,2022-09-04,110864.0,IBOVESPA
977,2022-09-05,112203.0,IBOVESPA
978,2022-09-06,109764.0,IBOVESPA
979,2022-09-07,109764.0,IBOVESPA
980,2022-09-08,109916.0,IBOVESPA
981,2022-09-09,112300.0,IBOVESPA
982,2022-09-10,112300.0,IBOVESPA
983,2022-09-11,112300.0,IBOVESPA
984,2022-09-12,113407.0,IBOVESPA
985,2022-09-13,110794.0,IBOVESPA
986,2022-09-14,110547.0,IBOVESPA
987,2022-09-15,109954.0,IBOVESPA
988,2022-09-16,109280.0,IBOVESPA
989,2022-09-17,109280.0,IBOVESPA
990,2022-09-18,109280.0,IBOVESPA
991,2022-09-19,111824.0,IBOVESPA
992,2022-09-20,112517.0,IBOVESPA
993,2022-09-21,111936.0,IBOVESPA
994,2022-09-22,114070.0,IBOVESPA
995,2022-09-23,111716.0,IBOVESPA
996,2022-09-24,111716.0,IBOVESPA
997,2022-09-25,111716.0,IBOVESPA
998,2022-09-26,109114.0,IBOVESPA
999,2022-09-27,108376.0,IBOVESPA
1000,2022-09-28,108451.0,IBOVESPA
1001,2022-09-29,107664.0,IBOVESPA
1002,2022-09-30,110037.0,IBOVESPA
1003,2022-10-01,110037.0,IBOVESPA
1004,2022-10-02,110037.0,IBOVESPA
1005,2022-10-03,116134.0,IBOVESPA
1006,2022-10-04,116230.0,IBOVESPA
1007,2022-10-05,117198.0,IBOVESPA
1008,2022-10-06,117561.0,IBOVESPA
1009,2022-10-07,116375.0,IBOVESPA
1010,2022-10-08,116375.0,IBOVESPA
1011,2022-10-09,116375.0,IBOVESPA
1012,2022-10-10,115941.0,IBOVESPA
1013,2022-10-11,114827.0,IBOVESPA
1014,2022-10-12,114827.0,IBOVESPA
1015,2022-10-13,114300.0,IBOVESPA
1016,2022-10-14,112072.0,IBOVESPA
1017,2022-10-15,112072.0,IBOVESPA
1018,2022-10-16,112072.0,IBOVESPA
1019,2022-10-17,113624.0,IBOVESPA
1020,2022-10-18,115743.0,IBOVESPA
1021,2022-10-19,116274.0,IBOVESPA
1022,2022-10-20,117171.0,IBOVESPA
1023,2022-10-21,119929.0,IBOVESPA
1024,2022-10-22,119929.0,IBOVESPA
1025,2022-10-23,119929.0,IBOVESPA
1026,2022-10-24,116013.0,IBOVESPA
1027,2022-10-25,114626.0,IBOVESPA
1028,2022-10-26,112764.0,IBOVESPA
1029,2022-10-27,114641.0,IBOVESPA
1030,2022-10-28,114539.0,IBOVESPA
1031,2022-10-29,114539.0,IBOVESPA
1032,2022-10-30,114539.0,IBOVESPA
1033,2022-10-31,116037.0,IBOVESPA
1034,2022-11-01,116929.0,IBOVESPA
1035,2022-11-02,116929.0,IBOVESPA
1036,2022-11-03,116896.0,IBOVESPA
1037,2022-11-04,118155.0,IBOVESPA
1038,2022-11-05,118155.0,IBOVESPA
1039,2022-11-06,118155.0,IBOVESPA
1040,2022-11-07,115342.0,IBOVESPA
1041,2022-11-08,116160.0,IBOVESPA
1042,2022-11-09,113580.0,IBOVESPA
1043,2022-11-10,109775.0,IBOVESPA
1044,2022-11-11,112253.0,IBOVESPA
1045,2022-11-12,112253.0,IBOVESPA
1046,2022-11-13,112253.0,IBOVESPA
1047,2022-11-14,113161.0,IBOVESPA
1048,2022-11-15,113161.0,IBOVESPA
1049,2022-11-16,110243.0,IBOVESPA
1050,2022-11-17,109703.0,IBOVESPA
1051,2022-11-18,108880.0,IBOVESPA
1052,2022-11-19,108880.0,IBOVESPA
1053,2022-11-20,108880.0,IBOVESPA
1054,2022-11-21,109748.0,IBOVESPA
1055,2022-11-22,109037.0,IBOVESPA
1056,2022-11-23,108683.0,IBOVESPA
1057,2022-11-24,111831.0,IBOVESPA
1058,2022-11-25,108977.0,IBOVESPA
1059,2022-11-26,108977.0,IBOVESPA
1060,2022-11-27,108977.0,IBOVESPA
1061,2022-11-28,108782.0,IBOVESPA
1062,2022-11-29,110910.0,IBOVESPA
1063,2022-11-30,112486.0,IBOVESPA
1064,2022-12-01,110926.0,IBOVESPA
1065,2022-12-02,111924.0,IBOVESPA
1066,2022-12-03,111924.0,IBOVESPA
1067,2022-12-04,111924.0,IBOVESPA
1068,2022-12-05,109401.0,IBOVESPA
1069,2022-12-06,109533.0,IBOVESPA
1070,2022-12-07,109361.0,IBOVESPA
1071,2022-12-08,107245.0,IBOVESPA
1072,2022-12-09,107689.0,IBOVESPA
1073,2022-12-10,107689.0,IBOVESPA
1074,2022-12-11,107689.0,IBOVESPA
1075,2022-12-12,105264.0,IBOVESPA
1076,2022-12-13,103892.0,IBOVESPA
1077,2022-12-14,103803.0,IBOVESPA
1078,2022-12-15,103738.0,IBOVESPA
1079,2022-12-16,102825.0,IBOVESPA
1080,2022-12-17,102825.0,IBOVESPA
1081,2022-12-18,102825.0,IBOVESPA
1082,2022-12-19,104530.0,IBOVESPA
1083,2022-12-20,106979.0,IBOVESPA
1084,2022-12-21,107313.0,IBOVESPA
1085,2022-12-22,107317.0,IBOVESPA
1086,2022-12-23,109698.0,IBOVESPA
1087,2022-12-24,109698.0,IBOVESPA
1088,2022-12-25,109698.0,IBOVESPA
1089,2022-12-26,108738.0,IBOVESPA
1090,2022-12-27,108347.0,IBOVESPA
1091,2022-12-28,110237.0,IBOVESPA
1092,2022-12-29,110031.0,IBOVESPA
1093,2022-12-30,110031.0,IBOVESPA
1094,2022-12-31,110031.0,IBOVESPA
1095,2023-01-01,110031.0,IBOVESPA
1096,2023-01-02,106376.0,IBOVESPA
1097,2023-01-03,104166.0,IBOVESPA
1098,2023-01-04,105334.0,IBOVESPA
1099,2023-01-05,107518.0,IBOVESPA
1100,2023-01-06,108836.0,IBOVESPA
1101,2023-01-07,108836.0,IBOVESPA
1102,2023-01-08,108836.0,IBOVESPA
1103,2023-01-09,109227.0,IBOVESPA
1104,2023-01-10,110912.0,IBOVESPA
1105,2023-01-11,111763.0,IBOVESPA
1106,2023-01-12,111877.0,IBOVESPA
1107,2023-01-13,110916.0,IBOVESPA
1108,2023-01-14,110916.0,IBOVESPA
1109,2023-01-15,110916.0,IBOVESPA
1110,2023-01-16,109213.0,IBOVESPA
1111,2023-01-17,111439.0,IBOVESPA
1112,2023-01-18,112452.0,IBOVESPA
1113,2023-01-19,113006.0,IBOVESPA
1114,2023-01-20,112301.0,IBOVESPA
1115,2023-01-21,112301.0,IBOVESPA
1116,2023-01-22,112301.0,IBOVESPA
1117,2023-01-23,111709.0,IBOVESPA
1118,2023-01-24,113028.0,IBOVESPA
1119,2023-01-25,114195.0,IBOVESPA
1120,2023-01-26,114109.0,IBOVESPA
1121,2023-01-27,112502.0,IBOVESPA
1122,2023-01-28,112502.0,IBOVESPA
1123,2023-01-29,112502.0,IBOVESPA
1124,2023-01-30,111888.0,IBOVESPA
1125,2023-01-31,113532.0,IBOVESPA
1126,2023-02-01,112303.0,IBOVESPA
1127,2023-02-02,109935.0,IBOVESPA
1128,2023-02-03,108490.0,IBOVESPA
1129,2023-02-04,108490.0,IBOVESPA
1130,2023-02-05,108490.0,IBOVESPA
1131,2023-02-06,108456.0,IBOVESPA
1132,2023-02-07,107920.0,IBOVESPA
1133,2023-02-08,109882.0,IBOVESPA
1134,2023-02-09,107783.0,IBOVESPA
1135,2023-02-10,108150.0,IBOVESPA
1136,2023-02-11,108150.0,IBOVESPA
1137,2023-02-12,108150.0,IBOVESPA
1138,2023-02-13,108846.0,IBOVESPA
1139,2023-02-14,107659.0,IBOVESPA
1140,2023-02-15,109442.0,IBOVESPA
1141,2023-02-16,109905.0,IBOVESPA
1142,2023-02-17,109303.0,IBOVESPA
1143,2023-02-18,109303.0,IBOVESPA
1144,2023-02-19,109303.0,IBOVESPA
1145,2023-02-20,109303.0,IBOVESPA
1146,2023-02-21,109303.0,IBOVESPA
1147,2023-02-22,107152.0,IBOVESPA
1148,2023-02-23,107720.0,IBOVESPA
1149,2023-02-24,105873.0,IBOVESPA
1150,2023-02-25,105873.0,IBOVESPA
1151,2023-02-26,105873.0,IBOVESPA
1152,2023-02-27,105711.0,IBOVESPA
1153,2023-02-28,104932.0,IBOVESPA
1154,2023-03-01,104385.0,IBOVESPA
1155,2023-03-02,103326.0,IBOVESPA
1156,2023-03-03,103866.0,IBOVESPA
1157,2023-03-04,103866.0,IBOVESPA
1158,2023-03-05,103866.0,IBOVESPA
1159,2023-03-06,104700.0,IBOVESPA
1160,2023-03-07,104228.0,IBOVESPA
1161,2023-03-08,106540.0,IBOVESPA
1162,2023-03-09,105071.0,IBOVESPA
1163,2023-03-10,103618.0,IBOVESPA
1164,2023-03-11,103618.0,IBOVESPA
1165,2023-03-12,103618.0,IBOVESPA
1166,2023-03-13,103121.0,IBOVESPA
1167,2023-03-14,102932.0,IBOVESPA
1168,2023-03-15,102675.0,IBOVESPA
1169,2023-03-16,103435.0,IBOVESPA
1170,2023-03-17,101982.0,IBOVESPA
1171,2023-03-18,101982.0,IBOVESPA
1172,2023-03-19,101982.0,IBOVESPA
1173,2023-03-20,100923.0,IBOVESPA
1174,2023-03-21,100998.0,IBOVESPA
1175,2023-03-22,100221.0,IBOVESPA
1176,2023-03-23,97926.0,IBOVESPA
1177,2023-03-24,98829.0,IBOVESPA
1178,2023-03-25,98829.0,IBOVESPA
1179,2023-03-26,98829.0,IBOVESPA
1180,2023-03-27,99670.0,IBOVESPA
1181,2023-03-28,101185.0,IBOVESPA
1182,2023-03-29,101793.0,IBOVESPA
1183,2023-03-30,103713.0,IBOVESPA
1184,2023-03-31,101882.0,IBOVESPA
1185,2023-04-01,101882.0,IBOVESPA
1186,2023-04-02,101882.0,IBOVESPA
1187,2023-04-03,101506.0,IBOVESPA
1188,2023-04-04,101869.0,IBOVESPA
1189,2023-04-05,100978.0,IBOVESPA
1190,2023-04-06,100822.0,IBOVESPA
1191,2023-04-07,100822.0,IBOVESPA
1192,2023-04-08,100822.0,IBOVESPA
1193,2023-04-09,100822.0,IBOVESPA
1194,2023-04-10,101847.0,IBOVESPA
1195,2023-04-11,106214.0,IBOVESPA
1196,2023-04-12,106890.0,IBOVESPA
1197,2023-04-13,106458.0,IBOVESPA
1198,2023-04-14,106279.0,IBOVESPA
1199,2023-04-15,106279.0,IBOVESPA
1200,2023-04-16,106279.0,IBOVESPA
1201,2023-04-17,106016.0,IBOVESPA
1202,2023-04-18,106163.0,IBOVESPA
1203,2023-04-19,103913.0,IBOVESPA
1204,2023-04-20,104367.0,IBOVESPA
1205,2023-04-21,104367.0,IBOVESPA
1206,2023-04-22,104367.0,IBOVESPA
1207,2023-04-23,104367.0,IBOVESPA
1208,2023-04-24,103947.0,IBOVESPA
1209,2023-04-25,103220.0,IBOVESPA
1210,2023-04-26,102312.0,IBOVESPA
1211,2023-04-27,102923.0,IBOVESPA
1212,2023-04-28,104432.0,IBOVESPA
1213,2023-04-29,104432.0,IBOVESPA
1214,2023-04-30,104432.0,IBOVESPA
1215,2023-05-01,104432.0,IBOVESPA
1216,2023-05-02,101927.0,IBOVESPA
1217,2023-05-03,101797.0,IBOVESPA
1218,2023-05-04,102174.0,IBOVESPA
1219,2023-05-05,105148.0,IBOVESPA
1220,2023-05-06,105148.0,IBOVESPA
1221,2023-05-07,105148.0,IBOVESPA
1222,2023-05-08,106042.0,IBOVESPA
1223,2023-05-09,107114.0,IBOVESPA
1224,2023-05-10,107448.0,IBOVESPA
1225,2023-05-11,108256.0,IBOVESPA
1226,2023-05-12,108464.0,IBOVESPA
1227,2023-05-13,108464.0,IBOVESPA
1228,2023-05-14,108464.0,IBOVESPA
1229,2023-05-15,109029.0,IBOVESPA
1230,2023-05-16,108194.0,IBOVESPA
1231,2023-05-17,109460.0,IBOVESPA
1232,2023-05-18,110108.0,IBOVESPA
1233,2023-05-19,110745.0,IBOVESPA
1234,2023-05-20,110745.0,IBOVESPA
1235,2023-05-21,110745.0,IBOVESPA
1236,2023-05-22,110213.0,IBOVESPA
1237,2023-05-23,109929.0,IBOVESPA
1238,2023-05-24,108800.0,IBOVESPA
1239,2023-05-25,110054.0,IBOVESPA
1240,2023-05-26,110906.0,IBOVESPA
1241,2023-05-27,110906.0,IBOVESPA
1242,2023-05-28,110906.0,IBOVESPA
1243,2023-05-29,110333.0,IBOVESPA
1244,2023-05-30,108967.0,IBOVESPA
1245,2023-05-31,108335.0,IBOVESPA
1246,2023-06-01,110565.0,IBOVESPA
1247,2023-06-02,112558.0,IBOVESPA
1248,2023-06-03,112558.0,IBOVESPA
1249,2023-06-04,112558.0,IBOVESPA
1250,2023-06-05,112696.0,IBOVESPA
1251,2023-06-06,114610.0,IBOVESPA
1252,2023-06-07,115488.0,IBOVESPA
1253,2023-06-08,115488.0,IBOVESPA
1254,2023-06-09,117019.0,IBOVESPA
1255,2023-06-10,117019.0,IBOVESPA
1256,2023-06-11,117019.0,IBOVESPA
1257,2023-06-12,117336.0,IBOVESPA
1258,2023-06-13,116743.0,IBOVESPA
1259,2023-06-14,119069.0,IBOVESPA
1260,2023-06-15,119221.0,IBOVESPA
1261,2023-06-16,118758.0,IBOVESPA
1262,2023-06-17,118758.0,IBOVESPA
1263,2023-06-18,118758.0,IBOVESPA
1264,2023-06-19,119858.0,IBOVESPA
1265,2023-06-20,119622.0,IBOVESPA
1266,2023-06-21,120420.0,IBOVESPA
1267,2023-06-22,118934.0,IBOVESPA
1268,2023-06-23,118977.0,IBOVESPA
1269,2023-06-24,118977.0,IBOVESPA
1270,2023-06-25,118977.0,IBOVESPA
1271,2023-06-26,118243.0,IBOVESPA
1272,2023-06-27,117523.0,IBOVESPA
1273,2023-06-28,116681.0,IBOVESPA
1274,2023-06-29,118383.0,IBOVESPA
1275,2023-06-30,118087.0,IBOVESPA
1276,2023-07-01,118087.0,IBOVESPA
1277,2023-07-02,118087.0,IBOVESPA
1278,2023-07-03,119673.0,IBOVESPA
1279,2023-07-04,119076.0,IBOVESPA
1280,2023-07-05,119549.0,IBOVESPA
1281,2023-07-06,117426.0,IBOVESPA
1282,2023-07-07,118898.0,IBOVESPA
1283,2023-07-08,118898.0,IBOVESPA
1284,2023-07-09,118898.0,IBOVESPA
1285,2023-07-10,117942.0,IBOVESPA
1286,2023-07-11,117220.0,IBOVESPA
1287,2023-07-12,117666.0,IBOVESPA
1288,2023-07-13,119264.0,IBOVESPA
1289,2023-07-14,117711.0,IBOVESPA
1290,2023-07-15,117711.0,IBOVESPA
1291,2023-07-16,117711.0,IBOVESPA
1292,2023-07-17,118219.0,IBOVESPA
1293,2023-07-18,117841.0,IBOVESPA
1294,2023-07-19,117552.0,IBOVESPA
1295,2023-07-20,118083.0,IBOVESPA
1296,2023-07-21,120217.0,IBOVESPA
1297,2023-07-22,120217.0,IBOVESPA
1298,2023-07-23,120217.0,IBOVESPA
1299,2023-07-24,121342.0,IBOVESPA
1300,2023-07-25,122008.0,IBOVESPA
1301,2023-07-26,122560.0,IBOVESPA
1302,2023-07-27,119990.0,IBOVESPA
1303,2023-07-28,120187.0,IBOVESPA
1304,2023-07-29,120187.0,IBOVESPA
1305,2023-07-30,120187.0,IBOVESPA
1306,2023-07-31,121943.0,IBOVESPA
1307,2023-08-01,121248.0,IBOVESPA
1308,2023-08-02,120859.0,IBOVESPA
1309,2023-08-03,120586.0,IBOVESPA
1310,2023-08-04,119508.0,IBOVESPA
1311,2023-08-05,119508.0,IBOVESPA
1312,2023-08-06,119508.0,IBOVESPA
1313,2023-08-07,119380.0,IBOVESPA
1314,2023-08-08,119090.0,IBOVESPA
1315,2023-08-09,118409.0,IBOVESPA
1316,2023-08-10,118350.0,IBOVESPA
1317,2023-08-11,118065.0,IBOVESPA
1318,2023-08-12,118065.0,IBOVESPA
1319,2023-08-13,118065.0,IBOVESPA
1320,2023-08-14,116810.0,IBOVESPA
1321,2023-08-15,116171.0,IBOVESPA
1322,2023-08-16,115592.0,IBOVESPA
1323,2023-08-17,114982.0,IBOVESPA
1324,2023-08-18,115409.0,IBOVESPA
1325,2023-08-19,115409.0,IBOVESPA
1326,2023-08-20,115409.0,IBOVESPA
1327,2023-08-21,114429.0,IBOVESPA
1328,2023-08-22,116156.0,IBOVESPA
1329,2023-08-23,118135.0,IBOVESPA
1330,2023-08-24,117026.0,IBOVESPA
1331,2023-08-25,115837.0,IBOVESPA
1332,2023-08-26,115837.0,IBOVESPA
1333,2023-08-27,115837.0,IBOVESPA
1334,2023-08-28,117121.0,IBOVESPA
1335,2023-08-29,118404.0,IBOVESPA
1336,2023-08-30,117535.0,IBOVESPA
1337,2023-08-31,115742.0,IBOVESPA
1338,2023-09-01,117893.0,IBOVESPA
1339,2023-09-02,117893.0,IBOVESPA
1340,2023-09-03,117893.0,IBOVESPA
1341,2023-09-04,117777.0,IBOVESPA
1342,2023-09-05,117331.0,IBOVESPA
1343,2023-09-06,115985.0,IBOVESPA
1344,2023-09-07,115985.0,IBOVESPA
1345,2023-09-08,115313.0,IBOVESPA
1346,2023-09-09,115313.0,IBOVESPA
1347,2023-09-10,115313.0,IBOVESPA
1348,2023-09-11,116883.0,IBOVESPA
1349,2023-09-12,117968.0,IBOVESPA
1350,2023-09-13,118176.0,IBOVESPA
1351,2023-09-14,119392.0,IBOVESPA
1352,2023-09-15,118758.0,IBOVESPA
1353,2023-09-16,118758.0,IBOVESPA
1354,2023-09-17,118758.0,IBOVESPA
1355,2023-09-18,118288.0,IBOVESPA
1356,2023-09-19,117846.0,IBOVESPA
1357,2023-09-20,118695.0,IBOVESPA
1358,2023-09-21,116145.0,IBOVESPA
1359,2023-09-22,116009.0,IBOVESPA
1360,2023-09-23,116009.0,IBOVESPA
1361,2023-09-24,116009.0,IBOVESPA
1362,2023-09-25,115925.0,IBOVESPA
1363,2023-09-26,114193.0,IBOVESPA
1364,2023-09-27,114327.0,IBOVESPA
1365,2023-09-28,115731.0,IBOVESPA
1366,2023-09-29,116565.0,IBOVESPA
